atten,min_prb_ratio,ue_id,CQI,DRB.RlcSduTransmittedVolumeDL,DRB.UEThpDl,RSRP,timestamp
0,0,3,14,79331.0,79511.0,28,2025-03-03 19:52:06.169856
0,0,3,14,79264.0,79512.0,28,2025-03-03 19:52:07.186699
0,0,3,14,79275.0,79501.0,28,2025-03-03 19:52:08.212828
0,0,3,14,79275.0,79511.0,28,2025-03-03 19:52:09.228442
0,0,3,14,77168.0,77253.0,28,2025-03-03 19:52:10.244337
0,0,3,14,77003.0,77226.0,28,2025-03-03 19:52:11.260571
0,0,3,14,76970.0,77216.0,28,2025-03-03 19:52:12.276386
0,0,3,14,76992.0,77226.0,28,2025-03-03 19:52:13.302790
0,0,3,14,76992.0,77226.0,28,2025-03-03 19:52:14.318549
0,0,3,14,74874.0,75048.0,28,2025-03-03 19:52:15.334480
0,0,3,14,74620.0,74794.0,28,2025-03-03 19:52:16.349993
0,0,3,14,74598.0,74804.0,28,2025-03-03 19:52:17.365173
0,0,3,14,74675.0,74804.0,28,2025-03-03 19:52:18.391385
0,0,3,14,72866.0,72944.0,28,2025-03-03 19:52:19.406946
0,0,3,14,72325.0,72520.0,28,2025-03-03 19:52:20.422836
0,0,3,14,72347.0,72520.0,28,2025-03-03 19:52:21.438706
0,0,3,14,72237.0,72520.0,28,2025-03-03 19:52:22.455194
0,0,3,14,72347.0,72510.0,28,2025-03-03 19:52:23.481220
0,0,3,14,70108.0,70155.0,28,2025-03-03 19:52:24.497701
0,0,3,14,68961.0,69232.0,28,2025-03-03 19:52:25.513870
0,0,3,14,69049.0,69232.0,28,2025-03-03 19:52:26.530160
0,0,3,14,69027.0,69221.0,28,2025-03-03 19:52:27.546117
0,0,3,14,69027.0,69232.0,28,2025-03-03 19:52:28.572243
0,0,3,14,67747.0,67817.0,28,2025-03-03 19:52:29.587870
0,0,3,14,66743.0,66977.0,28,2025-03-03 19:52:30.604010
0,0,3,14,66721.0,66966.0,28,2025-03-03 19:52:31.620072
0,0,3,14,66787.0,66977.0,28,2025-03-03 19:52:32.636154
0,0,3,14,66787.0,66977.0,28,2025-03-03 19:52:33.661163
0,0,3,14,65673.0,65770.0,28,2025-03-03 19:52:34.676884
0,0,3,14,64592.0,64728.0,28,2025-03-03 19:52:35.692700
0,0,3,14,64515.0,64738.0,28,2025-03-03 19:52:36.708395
0,0,3,14,64570.0,64738.0,28,2025-03-03 19:52:37.723993
0,0,3,14,64592.0,64738.0,28,2025-03-03 19:52:38.749660
0,0,3,14,63511.0,63705.0,28,2025-03-03 19:52:39.765957
0,0,3,14,62330.0,62465.0,28,2025-03-03 19:52:40.782036
0,0,3,14,62231.0,62465.0,28,2025-03-03 19:52:41.798069
0,0,3,14,62264.0,62465.0,28,2025-03-03 19:52:42.814424
0,0,3,14,62242.0,62455.0,28,2025-03-03 19:52:43.840064
0,0,3,14,61591.0,61647.0,28,2025-03-03 19:52:44.856055
0,0,3,14,60003.0,60192.0,28,2025-03-03 19:52:45.872349
0,0,3,14,60003.0,60192.0,28,2025-03-03 19:52:46.888474
0,0,3,14,60168.0,60182.0,28,2025-03-03 19:52:47.904345
0,0,3,14,59892.0,60192.0,28,2025-03-03 19:52:48.929453
0,0,3,14,59473.0,59580.0,28,2025-03-03 19:52:49.944018
0,0,3,14,57774.0,57926.0,28,2025-03-03 19:52:50.959459
0,0,3,14,57873.0,57916.0,28,2025-03-03 19:52:51.975156
0,0,3,14,57598.0,57926.0,28,2025-03-03 19:52:52.990406
0,0,3,14,57807.0,57926.0,28,2025-03-03 19:52:54.015105
0,0,3,14,57256.0,57301.0,28,2025-03-03 19:52:55.030743
0,0,3,14,54387.0,54538.0,28,2025-03-03 19:52:56.046154
0,0,3,14,54321.0,54548.0,28,2025-03-03 19:52:57.061873
0,0,3,14,54343.0,54548.0,28,2025-03-03 19:52:58.077524
0,0,3,14,54464.0,54548.0,28,2025-03-03 19:52:59.101726
0,0,3,14,54200.0,54324.0,28,2025-03-03 19:53:00.116763
0,0,3,14,52170.0,52304.0,28,2025-03-03 19:53:01.132539
0,0,3,14,52192.0,52304.0,28,2025-03-03 19:53:02.147481
0,0,3,14,52115.0,52304.0,28,2025-03-03 19:53:03.163559
0,0,3,14,52082.0,52294.0,28,2025-03-03 19:53:04.190819
0,0,3,14,52148.0,52287.0,28,2025-03-03 19:53:05.206159
0,0,3,14,50228.0,50300.0,28,2025-03-03 19:53:06.221586
0,0,3,14,50085.0,50300.0,28,2025-03-03 19:53:07.237502
0,0,3,14,50096.0,50290.0,28,2025-03-03 19:53:08.253297
0,0,3,14,50063.0,50300.0,28,2025-03-03 19:53:09.279196
0,0,3,14,50063.0,50300.0,28,2025-03-03 19:53:10.294748
0,0,3,14,48231.0,48252.0,28,2025-03-03 19:53:11.309861
0,0,3,14,47923.0,48064.0,28,2025-03-03 19:53:12.325480
0,0,3,14,47911.0,48074.0,28,2025-03-03 19:53:13.341177
0,0,3,14,47923.0,48074.0,28,2025-03-03 19:53:14.367128
0,0,3,14,47923.0,48074.0,28,2025-03-03 19:53:15.382927
0,0,3,14,45760.0,45915.0,28,2025-03-03 19:53:16.398549
0,0,3,14,45749.0,45916.0,28,2025-03-03 19:53:17.414344
0,0,3,14,45749.0,45915.0,28,2025-03-03 19:53:18.430575
0,0,3,14,45804.0,45905.0,28,2025-03-03 19:53:19.455822
0,0,3,14,44194.0,44316.0,28,2025-03-03 19:53:20.471330
0,0,3,14,43631.0,43766.0,28,2025-03-03 19:53:21.486745
0,0,3,14,43620.0,43766.0,28,2025-03-03 19:53:22.502605
0,0,3,14,43620.0,43756.0,28,2025-03-03 19:53:23.518474
0,0,3,14,43620.0,43766.0,28,2025-03-03 19:53:24.543737
0,0,3,14,41590.0,41688.0,28,2025-03-03 19:53:25.559421
0,0,3,14,40454.0,40590.0,28,2025-03-03 19:53:26.575329
0,0,3,14,40454.0,40580.0,28,2025-03-03 19:53:27.591120
0,0,3,14,40443.0,40590.0,28,2025-03-03 19:53:28.607838
0,0,3,14,40465.0,40590.0,28,2025-03-03 19:53:29.632845
0,0,3,14,39218.0,39322.0,28,2025-03-03 19:53:30.648530
0,0,3,14,38214.0,38336.0,28,2025-03-03 19:53:31.664341
0,0,3,14,38203.0,38346.0,28,2025-03-03 19:53:32.680043
0,0,3,14,38214.0,38346.0,28,2025-03-03 19:53:33.695830
0,0,3,14,38214.0,38346.0,28,2025-03-03 19:53:34.720771
0,0,3,14,37233.0,37317.0,28,2025-03-03 19:53:35.735956
0,0,3,14,36074.0,36210.0,28,2025-03-03 19:53:36.751717
0,0,3,14,36085.0,36212.0,28,2025-03-03 19:53:37.767001
0,0,3,14,36085.0,36214.0,28,2025-03-03 19:53:38.783003
0,0,3,14,36096.0,36204.0,28,2025-03-03 19:53:39.808152
0,0,3,14,35302.0,35406.0,28,2025-03-03 19:53:40.823909
0,0,3,14,34033.0,34159.0,28,2025-03-03 19:53:41.839506
0,0,3,14,34022.0,34143.0,28,2025-03-03 19:53:42.855238
0,0,3,14,34044.0,34158.0,28,2025-03-03 19:53:43.871665
0,0,3,14,34011.0,34143.0,28,2025-03-03 19:53:44.896998
0,0,3,14,33382.0,33469.0,28,2025-03-03 19:53:45.913305
0,0,3,14,31772.0,31891.0,28,2025-03-03 19:53:46.929234
0,0,3,14,31772.0,31875.0,28,2025-03-03 19:53:47.944764
0,0,3,14,31761.0,31885.0,28,2025-03-03 19:53:48.960622
0,0,3,14,31761.0,31879.0,28,2025-03-03 19:53:49.985492
0,0,3,14,31352.0,31436.0,28,2025-03-03 19:53:51.001476
0,0,3,14,29698.0,29805.0,28,2025-03-03 19:53:52.017521
0,0,3,14,29731.0,29848.0,28,2025-03-03 19:53:53.033305
0,0,3,14,29709.0,29823.0,28,2025-03-03 19:53:54.049668
0,0,3,14,29742.0,29857.0,28,2025-03-03 19:53:55.075258
0,0,3,14,29356.0,29408.0,28,2025-03-03 19:53:56.090027
0,0,3,14,26388.0,26504.0,27,2025-03-03 19:53:57.105162
0,0,3,14,26388.0,26493.0,27,2025-03-03 19:53:58.119967
0,0,3,14,26377.0,26481.0,27,2025-03-03 19:53:59.136462
0,0,3,14,26377.0,26471.0,27,2025-03-03 19:54:00.161196
0,0,3,14,26322.0,26405.0,27,2025-03-03 19:54:01.176695
0,0,3,14,24292.0,24394.0,27,2025-03-03 19:54:02.192326
0,0,3,14,24281.0,24381.0,28,2025-03-03 19:54:03.208425
0,0,3,14,24292.0,24384.0,28,2025-03-03 19:54:04.224523
0,0,3,14,24270.0,24368.0,28,2025-03-03 19:54:05.250784
0,0,3,14,24270.0,24368.0,28,2025-03-03 19:54:06.266341
0,0,3,14,22273.0,22337.0,28,2025-03-03 19:54:07.282123
0,0,3,14,22141.0,22235.0,28,2025-03-03 19:54:08.297883
0,0,3,14,22207.0,22306.0,28,2025-03-03 19:54:09.314016
0,0,3,14,22152.0,22245.0,28,2025-03-03 19:54:10.340808
0,0,3,14,22152.0,22245.0,28,2025-03-03 19:54:11.358510
0,0,3,14,20365.0,20420.0,28,2025-03-03 19:54:12.375933
0,0,3,14,20001.0,20096.0,28,2025-03-03 19:54:13.394617
0,0,3,14,20045.0,20131.0,28,2025-03-03 19:54:14.411058
0,0,3,14,20023.0,20104.0,28,2025-03-03 19:54:15.437045
0,0,3,14,18423.0,18493.0,28,2025-03-03 19:54:16.453130
0,0,3,14,17860.0,17944.0,29,2025-03-03 19:54:17.468801
0,0,3,14,17871.0,17964.0,29,2025-03-03 19:54:18.484849
0,0,3,14,17882.0,17953.0,29,2025-03-03 19:54:19.500949
0,0,3,14,17882.0,17983.0,29,2025-03-03 19:54:20.527030
0,0,3,14,16459.0,16507.0,29,2025-03-03 19:54:21.543024
0,0,3,14,15709.0,15790.0,29,2025-03-03 19:54:22.559140
0,0,3,14,15709.0,15780.0,29,2025-03-03 19:54:23.575294
0,0,3,14,15676.0,15769.0,29,2025-03-03 19:54:24.591727
0,0,3,14,15687.0,15769.0,29,2025-03-03 19:54:25.616401
0,0,3,14,13856.0,13892.0,29,2025-03-03 19:54:26.631373
0,0,3,14,12477.0,12542.0,29,2025-03-03 19:54:27.647539
0,0,3,14,12499.0,12576.0,29,2025-03-03 19:54:28.664001
0,0,3,14,12499.0,12576.0,29,2025-03-03 19:54:29.680440
0,0,3,14,12455.0,12527.0,29,2025-03-03 19:54:30.935574
0,0,3,14,37983.0,41125.0,29,2025-03-03 19:54:31.951641
0,0,3,14,119884.0,120220.0,28,2025-03-03 19:54:32.967586
0,0,3,14,119950.0,120220.0,28,2025-03-03 19:54:33.983163
0,0,3,14,119807.0,120220.0,28,2025-03-03 19:54:34.999093
0,0,3,14,120039.0,120210.0,28,2025-03-03 19:54:36.024449
0,0,3,14,119531.0,119786.0,28,2025-03-03 19:54:37.039935
0,0,3,14,117413.0,117743.0,28,2025-03-03 19:54:38.055571
0,0,3,14,117479.0,117743.0,28,2025-03-03 19:54:39.071038
0,0,3,14,117369.0,117733.0,27,2025-03-03 19:54:40.087541
0,0,3,14,117545.0,117743.0,28,2025-03-03 19:54:41.112287
0,0,3,14,117281.0,117570.0,28,2025-03-03 19:54:42.128193
0,0,3,14,115427.0,115759.0,28,2025-03-03 19:54:43.144043
0,0,3,14,115505.0,115748.0,28,2025-03-03 19:54:44.159856
0,0,3,14,115405.0,115759.0,28,2025-03-03 19:54:45.175803
0,0,3,14,115372.0,115759.0,28,2025-03-03 19:54:46.201589
0,0,3,14,115593.0,115759.0,28,2025-03-03 19:54:47.218302
0,0,3,14,112956.0,113169.0,28,2025-03-03 19:54:48.233778
0,0,3,14,112879.0,113179.0,28,2025-03-03 19:54:49.249287
0,0,3,14,112945.0,113179.0,28,2025-03-03 19:54:50.264555
0,0,3,14,112813.0,113169.0,28,2025-03-03 19:54:51.290478
0,0,3,14,112813.0,113169.0,28,2025-03-03 19:54:52.306174
0,0,3,14,110904.0,111115.0,28,2025-03-03 19:54:53.321596
0,0,3,14,110639.0,110911.0,27,2025-03-03 19:54:54.337141
0,0,3,14,110573.0,110911.0,28,2025-03-03 19:54:55.352730
0,0,3,14,110617.0,110911.0,28,2025-03-03 19:54:56.378939
0,0,3,14,108863.0,109114.0,28,2025-03-03 19:54:57.394074
0,0,3,14,108477.0,108724.0,28,2025-03-03 19:54:58.410304
0,0,3,14,108422.0,108714.0,28,2025-03-03 19:54:59.426620
0,0,3,14,108367.0,108724.0,28,2025-03-03 19:55:00.442276
0,0,3,14,108477.0,108724.0,28,2025-03-03 19:55:01.467722
0,0,3,14,106878.0,106948.0,28,2025-03-03 19:55:02.483305
0,0,3,14,105962.0,106290.0,28,2025-03-03 19:55:03.499086
0,0,3,14,106094.0,106300.0,28,2025-03-03 19:55:04.514606
0,0,3,14,105918.0,106300.0,28,2025-03-03 19:55:05.530385
0,0,3,14,106105.0,106300.0,28,2025-03-03 19:55:06.555927
0,0,3,14,104715.0,105009.0,28,2025-03-03 19:55:07.571533
0,0,3,14,104064.0,104303.0,28,2025-03-03 19:55:08.587319
0,0,3,14,103943.0,104303.0,28,2025-03-03 19:55:09.603134
0,0,3,14,104086.0,104303.0,28,2025-03-03 19:55:10.619031
0,0,3,14,104097.0,104293.0,28,2025-03-03 19:55:11.644273
0,0,3,14,102840.0,103069.0,28,2025-03-03 19:55:12.660155
0,0,3,14,101847.0,102080.0,28,2025-03-03 19:55:13.676239
0,0,3,14,101704.0,102080.0,27,2025-03-03 19:55:14.692198
0,0,3,14,101847.0,102070.0,27,2025-03-03 19:55:15.708921
0,0,3,14,101748.0,102080.0,27,2025-03-03 19:55:16.733696
0,0,3,14,99949.0,100022.0,27,2025-03-03 19:55:17.748557
0,0,3,14,97423.0,97652.0,28,2025-03-03 19:55:18.765019
0,0,3,14,97313.0,97642.0,28,2025-03-03 19:55:19.780701
0,0,3,14,97456.0,97652.0,28,2025-03-03 19:55:20.796822
0,0,3,14,97368.0,97652.0,28,2025-03-03 19:55:21.821451
0,0,3,14,96728.0,96901.0,28,2025-03-03 19:55:22.838589
0,0,3,14,95338.0,95655.0,28,2025-03-03 19:55:23.857530
0,0,3,14,95426.0,95665.0,28,2025-03-03 19:55:24.877031
0,0,3,14,95437.0,95665.0,28,2025-03-03 19:55:25.896844
0,0,3,14,95437.0,95665.0,28,2025-03-03 19:55:26.927591
0,0,3,14,94875.0,95044.0,28,2025-03-03 19:55:27.946821
0,0,3,14,93165.0,93445.0,28,2025-03-03 19:55:28.967003
0,0,3,14,93198.0,93445.0,28,2025-03-03 19:55:29.986550
0,0,3,14,93187.0,93445.0,28,2025-03-03 19:55:31.005592
0,0,3,14,93220.0,93435.0,28,2025-03-03 19:55:32.031557
0,0,3,14,92867.0,93032.0,28,2025-03-03 19:55:33.047422
0,0,3,14,90749.0,90967.0,28,2025-03-03 19:55:34.062992
0,0,3,14,90660.0,90967.0,28,2025-03-03 19:55:35.078815
0,0,3,14,90672.0,90957.0,28,2025-03-03 19:55:36.094861
0,0,3,14,90749.0,90967.0,28,2025-03-03 19:55:37.119556
0,0,3,14,90627.0,90791.0,28,2025-03-03 19:55:38.135263
0,0,3,14,88531.0,88759.0,28,2025-03-03 19:55:39.150487
0,0,3,14,88631.0,88749.0,28,2025-03-03 19:55:40.165174
0,0,3,14,88377.0,88759.0,27,2025-03-03 19:55:41.180118
0,0,3,14,88575.0,88760.0,28,2025-03-03 19:55:42.205304
0,0,3,14,88454.0,88759.0,28,2025-03-03 19:55:43.221311
0,0,3,14,86391.0,86491.0,28,2025-03-03 19:55:44.237044
0,0,3,14,86215.0,86485.0,28,2025-03-03 19:55:45.252925
0,0,3,14,86336.0,86485.0,28,2025-03-03 19:55:46.268826
0,0,3,14,86181.0,86475.0,28,2025-03-03 19:55:47.294805
0,0,3,14,86181.0,86475.0,28,2025-03-03 19:55:48.310633
0,0,3,14,84152.0,84254.0,28,2025-03-03 19:55:49.326574
0,0,3,14,83799.0,84021.0,28,2025-03-03 19:55:50.342595
0,0,3,14,83810.0,84021.0,28,2025-03-03 19:55:51.358301
0,0,3,14,83754.0,84021.0,28,2025-03-03 19:55:52.384686
0,0,3,14,82089.0,82149.0,28,2025-03-03 19:55:53.400653
0,0,3,14,81460.0,81724.0,28,2025-03-03 19:55:54.416849
0,0,3,14,81460.0,81714.0,28,2025-03-03 19:55:55.432352
0,0,3,14,81471.0,81724.0,28,2025-03-03 19:55:56.447861
0,0,3,14,81581.0,81724.0,28,2025-03-03 19:55:57.472716
0,0,3,14,79926.0,80120.0,28,2025-03-03 19:55:58.488818
0,0,3,14,79320.0,79501.0,28,2025-03-03 19:55:59.505034
0,0,3,14,79231.0,79511.0,28,2025-03-03 19:56:00.520992
0,0,3,14,79309.0,79511.0,28,2025-03-03 19:56:01.536258
0,0,3,14,79397.0,79512.0,27,2025-03-03 19:56:02.561113
0,0,3,14,77830.0,78045.0,27,2025-03-03 19:56:03.576927
0,0,3,14,77014.0,77226.0,27,2025-03-03 19:56:04.592816
0,0,3,14,77003.0,77226.0,27,2025-03-03 19:56:05.608379
0,0,3,14,76981.0,77226.0,27,2025-03-03 19:56:06.624186
0,0,3,14,77047.0,77216.0,27,2025-03-03 19:56:07.649414
0,0,3,14,75723.0,75894.0,27,2025-03-03 19:56:08.665089
0,0,3,14,74664.0,74804.0,27,2025-03-03 19:56:09.681099
0,0,3,14,74488.0,74804.0,27,2025-03-03 19:56:10.696924
0,0,3,14,74675.0,74794.0,27,2025-03-03 19:56:11.714154
0,0,3,14,74510.0,74804.0,27,2025-03-03 19:56:12.741016
0,0,3,14,73649.0,73756.0,27,2025-03-03 19:56:13.756356
0,0,3,14,146074.0,72520.0,27,2025-03-03 19:56:14.772713
0,0,3,14,72160.0,72510.0,27,2025-03-03 19:56:15.788952
0,0,3,14,72380.0,72520.0,27,2025-03-03 19:56:16.805174
0,0,3,14,144728.0,72520.0,27,2025-03-03 19:56:17.830066
0,0,3,14,71189.0,71308.0,27,2025-03-03 19:56:18.846723
0,0,3,14,69049.0,69221.0,27,2025-03-03 19:56:19.862596
0,0,3,14,69049.0,69232.0,27,2025-03-03 19:56:20.878798
0,0,3,14,68950.0,69232.0,27,2025-03-03 19:56:21.894762
0,0,3,14,69038.0,69232.0,27,2025-03-03 19:56:22.920156
0,0,3,14,68585.0,68592.0,27,2025-03-03 19:56:23.935692
0,0,3,14,66754.0,66977.0,27,2025-03-03 19:56:24.951723
0,0,3,14,66710.0,66977.0,27,2025-03-03 19:56:25.967739
0,0,3,14,66875.0,66977.0,27,2025-03-03 19:56:26.983864
0,0,3,14,66743.0,66967.0,27,2025-03-03 19:56:28.009081
0,0,3,14,66379.0,66552.0,27,2025-03-03 19:56:29.025187
0,0,3,14,64537.0,64738.0,27,2025-03-03 19:56:30.041414
0,0,3,14,64570.0,64738.0,27,2025-03-03 19:56:31.057443
0,0,3,14,64548.0,64728.0,27,2025-03-03 19:56:32.073508
0,0,3,14,64515.0,64738.0,27,2025-03-03 19:56:33.098756
0,0,3,14,64482.0,64511.0,27,2025-03-03 19:56:34.114947
0,0,3,14,62275.0,62465.0,27,2025-03-03 19:56:35.130761
0,0,3,14,62264.0,62455.0,27,2025-03-03 19:56:36.146712
0,0,3,14,62220.0,62465.0,27,2025-03-03 19:56:37.162663
0,0,3,14,62286.0,62465.0,27,2025-03-03 19:56:38.190359
0,0,3,14,62297.0,62444.0,27,2025-03-03 19:56:39.205927
0,0,3,14,60047.0,60182.0,27,2025-03-03 19:56:40.221872
0,0,3,14,60025.0,60192.0,27,2025-03-03 19:56:41.237889
0,0,3,14,60069.0,60192.0,27,2025-03-03 19:56:42.253551
0,0,3,14,60102.0,60182.0,27,2025-03-03 19:56:43.280568
0,0,3,14,60102.0,60182.0,27,2025-03-03 19:56:44.295974
0,0,3,14,57929.0,58107.0,27,2025-03-03 19:56:45.311356
0,0,3,14,57708.0,57926.0,27,2025-03-03 19:56:46.326991
0,0,3,14,57774.0,57926.0,27,2025-03-03 19:56:47.342398
0,0,3,14,57763.0,57926.0,27,2025-03-03 19:56:48.369056
0,0,3,14,57763.0,57926.0,27,2025-03-03 19:56:49.384672
0,0,3,14,54431.0,54548.0,27,2025-03-03 19:56:50.400181
0,0,3,14,54409.0,54538.0,27,2025-03-03 19:56:51.415735
0,0,3,14,54299.0,54548.0,27,2025-03-03 19:56:52.431425
0,0,3,14,54365.0,54548.0,27,2025-03-03 19:56:53.457192
0,0,3,14,52854.0,52884.0,27,2025-03-03 19:56:54.473527
0,0,3,14,52148.0,52294.0,27,2025-03-03 19:56:55.489753
0,0,3,14,52126.0,52304.0,27,2025-03-03 19:56:56.505567
0,0,3,14,52093.0,52304.0,27,2025-03-03 19:56:57.521707
0,0,3,14,52159.0,52304.0,27,2025-03-03 19:56:58.547161
0,0,3,14,50813.0,50989.0,27,2025-03-03 19:56:59.562347
0,0,3,14,50250.0,50300.0,27,2025-03-03 19:57:00.578081
0,0,3,14,50140.0,50300.0,27,2025-03-03 19:57:01.594161
0,0,3,14,50041.0,50300.0,27,2025-03-03 19:57:02.610174
0,0,3,14,50228.0,50290.0,27,2025-03-03 19:57:03.635647
0,0,3,14,48926.0,49044.0,27,2025-03-03 19:57:04.651486
0,0,3,14,47923.0,48074.0,27,2025-03-03 19:57:05.667249
0,0,3,14,47923.0,48074.0,27,2025-03-03 19:57:06.682824
0,0,3,14,47856.0,48064.0,27,2025-03-03 19:57:07.698894
0,0,3,14,47956.0,48074.0,27,2025-03-03 19:57:08.723725
0,0,3,14,46963.0,47049.0,27,2025-03-03 19:57:09.739276
0,0,3,14,45760.0,45915.0,27,2025-03-03 19:57:10.754791
0,0,3,14,45771.0,45905.0,27,2025-03-03 19:57:11.771123
0,0,3,14,45760.0,45916.0,27,2025-03-03 19:57:12.787110
0,0,3,14,45771.0,45915.0,27,2025-03-03 19:57:13.812448
0,0,3,14,44966.0,45089.0,27,2025-03-03 19:57:14.828083
0,0,3,14,43631.0,43756.0,27,2025-03-03 19:57:15.843507
0,0,3,14,43609.0,43766.0,27,2025-03-03 19:57:16.859049
0,0,3,14,43620.0,43766.0,27,2025-03-03 19:57:17.875061
0,0,3,14,43631.0,43766.0,27,2025-03-03 19:57:18.900874
0,0,3,14,42715.0,42803.0,27,2025-03-03 19:57:19.916826
0,0,3,14,40443.0,40590.0,27,2025-03-03 19:57:20.930407
0,0,3,14,40454.0,40590.0,27,2025-03-03 19:57:21.944328
0,0,3,14,40454.0,40590.0,27,2025-03-03 19:57:22.959747
0,0,3,14,40454.0,40580.0,27,2025-03-03 19:57:23.984010
0,0,3,14,40002.0,40108.0,27,2025-03-03 19:57:25.000664
0,0,3,14,38214.0,38346.0,27,2025-03-03 19:57:26.015910
0,0,3,14,38214.0,38346.0,27,2025-03-03 19:57:27.032353
0,0,3,14,38214.0,38336.0,27,2025-03-03 19:57:28.048079
0,0,3,14,38203.0,38346.0,27,2025-03-03 19:57:29.074315
0,0,3,14,37994.0,38093.0,27,2025-03-03 19:57:30.089558
0,0,3,14,36173.0,36294.0,27,2025-03-03 19:57:31.107051
0,0,3,14,36162.0,36286.0,27,2025-03-03 19:57:32.122882
0,0,3,14,36162.0,36300.0,27,2025-03-03 19:57:33.139496
0,0,3,14,36173.0,36300.0,27,2025-03-03 19:57:34.164802
0,0,3,14,36129.0,36226.0,27,2025-03-03 19:57:35.179771
0,0,3,14,34110.0,34219.0,27,2025-03-03 19:57:36.195809
0,0,3,14,34066.0,34196.0,28,2025-03-03 19:57:37.212163
0,0,3,14,34077.0,34200.0,27,2025-03-03 19:57:38.228443
0,0,3,14,34066.0,34182.0,27,2025-03-03 19:57:39.254493
0,0,3,14,34066.0,34182.0,27,2025-03-03 19:57:40.270728
0,0,3,14,32180.0,32276.0,27,2025-03-03 19:57:41.286226
0,0,3,14,31981.0,32100.0,28,2025-03-03 19:57:42.301060
0,0,3,14,32036.0,32155.0,28,2025-03-03 19:57:43.317447
0,0,3,14,32025.0,32155.0,28,2025-03-03 19:57:44.342975
0,0,3,14,32025.0,32155.0,28,2025-03-03 19:57:45.360277
0,0,3,14,30238.0,30314.0,28,2025-03-03 19:57:46.379857
0,0,3,14,29830.0,29944.0,27,2025-03-03 19:57:47.399955
0,0,3,14,29841.0,29954.0,27,2025-03-03 19:57:48.418833
0,0,3,14,29830.0,29938.0,27,2025-03-03 19:57:49.450231
0,0,3,14,27282.0,27345.0,27,2025-03-03 19:57:50.470015
0,0,3,14,26465.0,26561.0,27,2025-03-03 19:57:51.489755
0,0,3,14,26432.0,26549.0,27,2025-03-03 19:57:52.509371
0,0,3,14,26432.0,26538.0,27,2025-03-03 19:57:53.528819
0,0,3,14,26443.0,26560.0,27,2025-03-03 19:57:54.559428
0,0,3,14,25417.0,25477.0,27,2025-03-03 19:57:55.577850
0,0,3,14,24822.0,24939.0,27,2025-03-03 19:57:56.597521
0,0,3,14,24788.0,24886.0,27,2025-03-03 19:57:57.617869
0,0,3,14,24810.0,24913.0,27,2025-03-03 19:57:58.637239
0,0,3,14,24822.0,24916.0,27,2025-03-03 19:57:59.667134
0,0,3,14,23509.0,23571.0,27,2025-03-03 19:58:00.685532
0,0,3,14,22229.0,22321.0,27,2025-03-03 19:58:01.704936
0,0,3,14,22207.0,22306.0,28,2025-03-03 19:58:02.722644
0,0,3,14,22273.0,22357.0,28,2025-03-03 19:58:03.738108
0,0,3,14,22240.0,22352.0,28,2025-03-03 19:58:04.762424
0,0,3,14,21435.0,21500.0,28,2025-03-03 19:58:05.776894
0,0,3,14,20287.0,20375.0,28,2025-03-03 19:58:06.791954
0,0,3,14,20331.0,20417.0,28,2025-03-03 19:58:07.807848
0,0,3,14,20376.0,20479.0,28,2025-03-03 19:58:08.823656
0,0,3,14,20376.0,20462.0,28,2025-03-03 19:58:09.847729
0,0,3,14,19603.0,19666.0,28,2025-03-03 19:58:10.863324
0,0,3,14,18191.0,18265.0,28,2025-03-03 19:58:11.880235
0,0,3,14,18158.0,18274.0,28,2025-03-03 19:58:12.896616
0,0,3,14,18324.0,18411.0,28,2025-03-03 19:58:13.912638
0,0,3,14,18335.0,18411.0,28,2025-03-03 19:58:14.937145
0,0,3,14,17618.0,17657.0,28,2025-03-03 19:58:15.952527
0,0,3,14,15897.0,15983.0,28,2025-03-03 19:58:16.968381
0,0,3,14,15897.0,15984.0,28,2025-03-03 19:58:17.984569
0,0,3,14,15875.0,15984.0,28,2025-03-03 19:58:19.000218
0,0,3,14,15908.0,15952.0,28,2025-03-03 19:58:20.025253
0,0,3,14,15268.0,15314.0,28,2025-03-03 19:58:21.041405
0,0,3,14,12598.0,12674.0,28,2025-03-03 19:58:22.055920
0,0,3,14,12653.0,12723.0,28,2025-03-03 19:58:23.071910
0,0,3,14,12675.0,12738.0,28,2025-03-03 19:58:24.087540
0,0,3,14,12653.0,12724.0,28,2025-03-03 19:58:25.259210
0,0,3,14,12653.0,12724.0,28,2025-03-03 19:58:26.273957
0,0,3,14,110430.0,113758.0,28,2025-03-03 19:58:27.289891
0,0,3,13,119906.0,120210.0,27,2025-03-03 19:58:28.306196
